contrast,omitted_operational_group,estimate_points,shift_points,scope
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P10903,0.1748284785245234,0.11002681116165547,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P21616,0.08040127336565173,0.015599606002783779,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P23886,0.06669030591310132,0.001888638550233369,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P25656,0.087482982124321,0.022681314761453047,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P29018,0.13022385902544734,0.06542219166257938,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P29388,0.04358150805054513,-0.021220159312322823,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P29973,0.01663764186735191,-0.04816402549551604,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P30572,0.07493218213253149,0.010130514769663541,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P31224,0.03239088045419415,-0.0324107869086738,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P31382,0.08928296710328049,0.02448129974041254,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P31639,0.05163130825892616,-0.013170359103941787,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P33897,0.04706286685379099,-0.01773880050907696,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P34413,0.052218531399047724,-0.012583135963820222,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P35439,0.08003405103787722,0.015232383675009283,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P36039,0.03511002065458925,-0.029691646708278698,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P38054,0.09235091133593265,0.0275492439730647,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P39007,0.06298848528320221,-0.0018131820796657427,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P39524,0.09917190740682205,0.03437024004395411,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P39986,0.0353235425049225,-0.029478124857945452,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P41180,0.04436851647906407,-0.020433150883803878,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P45844,0.03102061317888126,-0.03378105418398669,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P47075,0.10271398922086668,0.03791232185799873,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P51798,0.05914191840734841,-0.0056597489555195455,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P54582,0.06935063002154264,0.004548962658674691,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P54702,0.0675058173204035,0.0027041499575355585,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P56726,-0.00996300687937623,-0.07476467424224419,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P60955,0.02717319241601338,-0.03762847494685457,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P64606,0.05366055960965082,-0.011141107753217128,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P68183,0.061569123649528365,-0.003232543713339582,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P69380,0.04774839164545408,-0.01705327571741387,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P75831,0.07552669136845389,0.010725024005585934,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P76372,0.06674399684784242,0.0019423294849744738,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P77335,0.1650265475851767,0.10022488022230876,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P78348,-0.033565555517534276,-0.09836722288040223,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P92558,0.06593425881855515,0.0011325914556872037,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P92960,0.0639820607337746,-0.0008196066290933491,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P93313,0.0696646233798042,0.004862956016936251,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P9WH23,0.0796539366529378,0.014852269290069851,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P9WN03,0.08882542882914,0.02402376146627206,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:P9WP37,0.04822182576736817,-0.016579841595499776,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q00959,0.06271863408987036,-0.002083033272997595,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q02725,0.0972715235315976,0.03246985616872965,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q03720,0.0631081697369277,-0.0016934976259402445,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q03PY7,0.04203267443511936,-0.022768992927748585,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q03S56,0.06698473381284598,0.0021830664499780314,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q13563,0.0660079319256311,0.001206264562763151,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q3TH73,0.07644732091422131,0.011645653551353361,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q58439,0.09266787559543319,0.02786620823256524,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q5FKK5,0.0593223541287822,-0.005479313234085749,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q5SHQ8,0.08525141800553648,0.02044975064266854,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q5SJ79,0.06274647779032674,-0.0020551895725412083,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q5SKE6,0.06680188183669393,0.0020002144738259764,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q5VTY9,0.05671908377748557,-0.008082583585382374,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q5W0Z9,0.06534898755013155,0.0005473201872635992,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q5XEZ5,0.044991697001172795,-0.019809970361695156,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q64663,0.09011370350038393,0.025312036137515984,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q687X5,0.04508186968312999,-0.01971979767973796,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q6J8X0,0.05454371670599125,-0.010257950656876697,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q7Z3C6,0.0500519081351005,-0.014749759227767452,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q80WG5,0.09433562058586265,0.0295339532229947,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q86WV6,0.058200559557223606,-0.0066011078056443405,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q8BHY3,0.1376815685406413,0.07287990117777338,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q8C1E7,0.06087590726257363,-0.003925760100294317,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q8FDZ8,0.07301412851325814,0.008212461150390192,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q8K424,0.04507951476080106,-0.01972215260206689,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q8N5C1,0.0666099535272854,0.0018082861644174515,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q8NE86,0.0890949857358374,0.02429331837296945,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q8RWA7,0.0533979704453229,-0.011403696917545048,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q8U4M3,0.08370116511303162,0.018899497750163665,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q8VCW4,0.013138586451226252,-0.0516630809116417,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q94KI8,-0.026388186614035858,-0.0911898539769038,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q9EQJ0,0.03809767623628069,-0.026703991126587254,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q9H221,0.0913749323965436,0.02657326503367565,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q9H222,0.07202189704309796,0.007220229680230002,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q9HA72,0.046741736989847744,-0.018059930373020207,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q9HW12,0.09156899092758229,0.026767323564714347,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q9JI12,0.041518347456439286,-0.023283319906428665,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q9NQ11,0.050542413614486165,-0.014259253748381785,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q9NW15,0.06033686531397163,-0.004464802048896317,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q9UNQ0,0.07522324619320137,0.010421578830333412,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q9WZ31,0.06937822330722744,0.004576555944359498,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q9X1H2,0.11053184259858044,0.045730175235712496,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q9X4B9,0.07178403755910936,0.006982370196241419,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:Q9ZI86,0.049008248472127126,-0.015793418890740825,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:S5UH55,0.03836164011522693,-0.026440027247641024,one operational group; not one dependence block
STRUCTURED_EXTRAMEMBRANE-TM_CORE,family:UNRESOLVED_POOLED,0.03798285122757743,-0.02681881613529052,one operational group; not one dependence block
